1. Record Type,2. Sample Number,3. Phone,4. Month,5. Day,6. Year,7. Day of Week,8. Advance Letter,9. Address,10. City,11. State,12. Zip Code,13. HH County,14. HH Study Area,15. HH Zone,16. Longitude,17. Latitude,18. Number Persons,19. Number Employed,20. Vehicles Available,21. Vehicles Owned / Leased ,22. Bikes,23. Residence,24. Other Residence,25. Tenure,26. Previous Residence,27. Previous Zip Code,28. HH Factors ,29. Other Factors,30. Income,31. Day Visitors,32. Overnight Visitors,33. Delivery Vehicle,34. Number of Delivery Drivers,35. HH Vehicle Use by Non HH Member,36. GPS House,37. Total HH Trips
1,30002520,,2,28,2018,3,1,,AUSTIN,TX,78751,5,AU,,-97.717,30.304,2,2,1,1,0,4,,3,1,78705,3;96,LAST PLACE WAS RUN DOWN A DUMP!,18,0,0,,,2,2,9
1,30002641,,2,12,2018,1,1,,AUSTIN,TX,78737,5,AU,,-97.926,30.203,3,2,3,3,4,1,,5,,,6,,22,0,0,,,2,2,7
1,30002748,,2,9,2018,5,1,,AUSTIN,TX,78730,5,AU,,-97.854,30.375,2,0,4,4,0,1,,5,,,96,0,25,0,0,,,2,2,10
1,30002751,,3,8,2018,4,1,,Austin,TX,78734,5,AU,,-97.921,30.373,2,2,2,2,1,1,,4,1,78735,96,BIGGER HOUSE,19,1,0,,,2,2,7
1,30002914,,4,11,2018,3,1,,AUSTIN,TX,78759,5,AU,,-97.761,30.394,1,1,4,4,2,1,,3,98,999999,6,,23,0,0,,,2,1,2
1,30002980,,2,14,2018,3,1,,AUSTIN,TX,78754,5,AU,,-97.641,30.399,2,2,1,1,0,5,,5,,,1;6,,12,0,1,,,2,2,8
1,30003103,,2,15,2018,4,1,,Austin,TX,78745,5,AU,,-97.816,30.201,3,1,3,3,0,1,,5,,,1;6,,19,0,0,,,2,2,10
1,30003134,,2,15,2018,4,1,,MANOR,TX,78653,5,AU,,-97.532,30.371,3,2,3,3,1,1,,1,2,78233,3,,17,1,0,,,2,2,16
1,30003138,,3,8,2018,4,1,,AUSTIN,TX,78745,5,AU,,-97.804,30.227,2,2,2,2,2,3,,3,1,78746,1,,14,0,0,,,2,2,4
1,30003139,,3,1,2018,4,1,,Austin,TX,78747,5,AU,,-97.792,30.139,4,3,2,2,1,1,,5,,,6,,22,0,0,,,1,2,28
1,30003164,,3,2,2018,5,1,,Austin,TX,78757,5,AU,,-97.733,30.361,2,2,2,2,0,3,,2,1,78727,1;6,,19,2,1,,,2,2,7
1,30003268,,2,15,2018,4,1,,Austin,TX,78702,5,AU,,-97.707,30.262,2,1,1,1,0,1,,5,,,96,0,5,2,1,,,2,2,4
1,30003318,,3,2,2018,5,1,,AUSTIN,TX,78727,5,AU,,-97.732,30.424,2,1,2,2,2,1,,5,,,1;2;3;4;5;6;7;8,,19,0,0,,,2,2,18
1,30003388,,3,8,2018,4,1,,AUSTIN,TX,78739,5,AU,,-97.892,30.190,3,1,2,2,3,1,,2,2,76107,4;5;6;8;96,Common political beliefs.,23,4,0,,,2,2,7
1,30003429,,2,13,2018,2,1,,AUSTIN,TX,78745,5,AU,,-97.798,30.227,3,1,2,2,0,1,,5,,,96,0,10,1,0,,,2,2,6
1,30003548,,2,12,2018,1,1,,AUSTIN,TX,78731,5,AU,,-97.755,30.367,2,0,3,3,0,2,,5,,,3;6,,23,4,0,,,2,2,8
1,30003556,,2,12,2018,1,1,,AUSTIN,TX,78749,5,AU,,-97.889,30.215,3,3,3,3,1,1,,4,1,999998,6,,16,0,0,,,2,2,10
1,30003722,,3,8,2018,4,1,,AUSTIN,TX,78731,5,AU,,-97.753,30.366,1,0,1,1,0,96,Townhome - attached,5,,,6,,3,98,0,,,2,2,0
1,30003748,,3,8,2018,4,1,,Austin,TX,78702,5,AU,,-97.720,30.261,2,2,1,1,0,4,,1,1,78744,1;3;6;7,,10,0,0,,,2,2,10
1,30003785,,3,2,2018,5,1,,Elgin,TX,78621,5,AU,,-97.416,30.357,1,1,2,2,0,1,,2,1,78727,1;2;6;96,23 YEARS EQUITY IN OLD HOME,7,0,0,,,2,2,12
1,30003808,,3,19,2018,1,1,,Austin,TX,78749,5,AU,,-97.855,30.180,3,2,2,2,2,1,,5,,,6,,22,0,0,,,2,2,10
1,30003829,,2,15,2018,4,1,,AUSTIN,TX,78759,5,AU,,-97.762,30.416,3,3,4,3,2,1,,1,1,78745,3,,23,1,0,,,2,2,6
1,30004014,,4,10,2018,2,1,,Austin,TX,78745,5,AU,,-97.799,30.221,1,0,1,1,0,1,,5,,,1;3;5,,7,0,0,,,2,1,8
1,30004138,,2,14,2018,3,1,,AUSTIN,TX,78725,5,AU,,-97.587,30.238,3,2,3,3,1,1,,5,,,1;6,,20,0,0,,,2,2,7
1,30004148,,2,12,2018,1,1,,Austin,TX,78758,5,AU,,-97.707,30.384,2,0,1,1,2,3,,5,,,1;96,0,9,0,0,,,2,2,4
1,30004215,,2,15,2018,4,1,,AUSTIN,TX,78741,5,AU,,-97.696,30.223,2,1,2,2,1,1,,5,,,1,,19,0,0,,,2,2,7
1,30004261,,2,9,2018,5,1,,AUSTIN,TX,78759,5,AU,,-97.768,30.424,2,0,3,3,1,1,,5,,,1;3;6,,15,1,0,,,2,2,4
1,30004270,,3,23,2018,5,1,,Austin,TX,78748,5,AU,,-97.830,30.158,6,2,3,3,4,1,,5,,,1,,12,3,0,,,2,2,24
1,30004334,,3,1,2018,4,1,,Austin,TX,78702,5,AU,,-97.721,30.276,2,2,1,1,3,1,,5,,,1;5;6;7,,19,0,0,,,98,2,5
1,30004368,,3,5,2018,1,1,,Austin,TX,78744,5,AU,,-97.697,30.201,3,2,2,2,1,1,,2,1,78744,1;3,,18,0,0,,,1,2,10
1,30004412,,2,20,2018,2,1,,LAGO VISTA,TX,78645,5,AU,,-97.991,30.474,2,0,1,1,0,5,,5,,,1;6,,2,0,0,,,2,2,2
1,30004451,,3,2,2018,5,1,,AUSTIN,TX,78749,5,AU,,-97.881,30.212,3,2,2,2,2,1,,5,,,96,LOCATION,22,0,0,,,2,2,9
1,30004566,,5,25,2018,5,1,,Austin,TX,78721,5,AU,,-97.693,30.282,5,1,2,2,0,1,,5,,,1;96,LOCATION,18,0,0,,,2,2,22
1,30004582,,2,28,2018,3,1,,AUSTIN,TX,78724,5,AU,,-97.646,30.288,4,3,2,2,0,1,,5,,,1;2;3;4;5;6;7;8,,12,1,0,,,2,2,7
1,30004652,,3,8,2018,4,1,,Austin,TX,78737,5,AU,,-97.910,30.215,1,0,1,1,0,1,,5,,,1;6,,21,1,0,,,2,2,4
1,30004713,,4,23,2018,1,1,,AUSTIN,TX,78751,5,AU,,-97.720,30.310,2,2,2,2,1,1,,5,,,6,,7,0,0,,,2,2,2
1,30004757,,9,6,2018,4,1,,AUSTIN,TX,78702,5,AU,,-97.728,30.254,4,2,5,5,2,1,,5,,,3,,21,0,0,,,2,2,17
1,30004948,,2,14,2018,3,1,,AUSTIN,TX,78727,5,AU,,-97.734,30.422,4,2,2,2,2,1,,5,,,1;2;3;4;5;6;8,,22,0,0,,,2,2,13
1,30005165,,3,8,2018,4,1,,Austin,TX,78745,5,AU,,-97.822,30.193,2,0,2,2,0,1,,5,,,1;6;8,,17,0,0,,,2,2,12
1,30005230,,2,12,2018,1,1,,AUSTIN,TX,78749,5,AU,,-97.853,30.217,1,0,1,1,0,4,,5,,,1;6,,13,0,0,,,2,2,6
1,30005409,,3,2,2018,5,1,,Pflugerville,TX,78660,5,AU,,-97.641,30.422,3,1,1,1,2,1,,5,,,1,,15,1,0,,,2,2,12
1,30005464,,3,5,2018,1,1,,Austin,TX,78757,5,AU,,-97.724,30.350,2,2,3,3,0,1,,5,,,96,WAS RENTING HOUSE THEN GIVEN OPPORTUNITY TO BUY THE HOUSE. ,14,2,2,,,2,2,11
1,30005559,,2,15,2018,4,1,,Austin,TX,78745,5,AU,,-97.787,30.226,1,0,1,1,1,1,,5,,,1,,20,0,0,,,2,2,2
1,30005605,,3,2,2018,5,1,,Austin,TX,78728,5,AU,,-97.683,30.452,4,1,2,2,1,1,,5,,,6,,15,0,0,,,2,2,15
1,30005629,,8,29,2018,3,1,,AUSTIN,TX,78739,5,AU,,-97.922,30.189,4,2,2,2,2,1,,5,,,1;4;5;6;8,,22,0,0,,,2,2,14
1,30005652,,3,7,2018,3,1,,AUSTIN,TX,78736,5,AU,,-97.915,30.237,2,1,3,3,1,1,,5,,,6,,19,1,0,,,2,2,7
1,30005962,,2,12,2018,1,1,,AUSTIN,TX,78757,5,AU,,-97.721,30.342,4,2,2,2,1,1,,3,1,78757,5;6,,21,0,0,,,2,2,17
1,30006053,,8,20,2018,1,1,,AUSTIN,TX,78734,5,AU,,-97.931,30.390,4,2,2,2,2,1,,3,1,78749,1;2;4;5,,22,0,0,,,2,2,10
1,30006278,,8,20,2018,1,1,,AUSTIN,TX,78732,5,AU,,-97.906,30.367,5,2,2,2,6,1,,2,1,78732,4;5;6;8,,22,0,0,,,2,2,18
1,30006395,,8,22,2018,3,1,,AUSTIN,TX,78749,5,AU,,-97.847,30.201,4,2,2,2,1,1,,5,,,3;4;5;6,,19,0,0,,,2,2,4
1,30006416,,2,12,2018,1,1,,AUSTIN,TX,78745,5,AU,,-97.809,30.210,2,0,2,2,2,1,,5,,,3;6;96,0,23,0,0,,,2,2,12
1,30006458,,3,5,2018,1,1,,Austin,TX,78723,5,AU,,-97.703,30.312,3,2,3,3,0,1,,5,,,1;3;5;6;8,,21,3,0,,,2,2,5
1,30006668,,2,12,2018,1,1,,AUSTIN,TX,78738,5,AU,,-97.956,30.322,4,1,2,2,1,4,,1,2,79938,1;4,,14,0,0,,,2,2,10
1,30006670,,4,2,2018,1,1,,Austin,TX,78739,5,AU,,-97.889,30.183,4,2,3,3,4,1,,5,,,4;5;6,,22,0,0,,,1,2,17
1,30006733,,8,23,2018,4,1,,AUSTIN,TX,78731,5,AU,,-97.752,30.359,3,1,3,3,0,4,,2,1,78731,6,,21,1,0,,,2,2,10
1,30006739,,2,23,2018,5,1,,AUSTIN,TX,78746,5,AU,,-97.833,30.310,4,2,2,2,4,1,,5,,,6,,23,7,0,,,2,2,20
1,30006828,,3,8,2018,4,1,,Austin,TX,78736,5,AU,,-97.926,30.237,4,1,3,3,3,1,,4,2,10009,96,NATIVE TEXAN MOVING BACK TO HOME,15,0,0,,,2,2,15
1,30006922,,2,12,2018,1,1,,AUSTIN,TX,78726,5,AU,,-97.836,30.437,2,2,2,2,0,4,,3,1,78759,96,0,19,1,0,,,2,2,8
1,30006944,,2,21,2018,3,1,,AUSTIN,TX,78724,5,AU,,-97.647,30.289,4,1,3,3,4,1,,5,,,1;3;4;6,,13,0,0,,,2,2,10
1,30006974,,3,6,2018,2,1,,AUSTIN,TX,78753,5,AU,,-97.678,30.356,3,2,1,1,0,3,,5,,,1;3;4;7,,13,2,0,,,2,2,14
1,30007228,,2,28,2018,3,1,,Austin,TX,78731,5,AU,,-97.750,30.361,2,1,2,2,0,4,,1,1,80913,3;5,,5,3,0,,,2,2,9
1,30007234,,2,13,2018,2,1,,Austin,TX,78704,5,AU,,-97.748,30.246,4,1,2,2,0,1,,5,,,6,,19,0,0,,,2,2,14
1,30007260,,4,18,2018,3,1,,Austin,TX,78747,5,AU,,-97.786,30.144,2,0,2,2,1,1,,5,,,6;96,LOCATION,10,0,0,,,2,2,1
1,30007322,,2,20,2018,2,1,,AUSTIN,TX,78736,5,AU,,-97.919,30.233,3,1,1,1,2,4,,1,1,75705,5,,20,0,0,,,2,2,13
1,30007371,,2,23,2018,5,1,,AUSTIN,TX,78723,5,AU,,-97.672,30.309,3,2,2,2,2,1,,5,,,1,,18,3,0,,,2,2,11
1,30007395,,9,5,2018,3,1,,AUSTIN,TX,78751,5,AU,,-97.719,30.303,4,2,2,2,2,1,,5,,,5;6,,23,10,0,,,2,2,22
1,30007421,,4,9,2018,1,1,,Round Rock,TX,78664,5,AU,,-97.606,30.492,3,2,2,2,1,1,,5,,,1,,16,0,0,,,2,2,4
1,30007487,,4,19,2018,4,1,,AUSTIN,TX,78732,5,AU,,-97.894,30.350,1,0,1,1,0,1,,5,,,6,,23,0,0,,,2,2,0
1,30007576,,2,12,2018,1,1,,AUSTIN,TX,78723,5,AU,,-97.678,30.305,4,0,3,3,3,1,,5,,,1,,15,0,0,,,2,2,8
1,30007790,,2,15,2018,4,1,,PFLUGERVILLE,TX,78660,5,AU,,-97.559,30.465,4,2,2,2,0,1,,2,2,45652,3,,23,0,0,,,2,2,9
1,30007808,,2,14,2018,3,1,,AUSTIN,TX,78753,5,AU,,-97.661,30.377,2,1,1,1,2,1,,5,,,6,,7,0,0,,,2,2,3
1,30007810,,2,15,2018,4,1,,AUSTIN,TX,78702,5,AU,,-97.722,30.253,4,2,2,2,2,1,,5,,,1,,23,0,0,,,2,2,10
1,30007858,,2,21,2018,3,1,,BEE CAVE,TX,78738,5,AU,,-97.958,30.325,3,2,2,2,0,4,,1,2,11746,4;6;96,0,24,3,0,,,2,2,12
1,30008071,,2,27,2018,2,1,,ROUND ROCK,TX,78664,6,AU,,-97.648,30.464,3,0,2,2,2,1,,5,,,96,TO BE CLOSE TO MY FAMILY,19,3,1,,,2,2,6
1,30008096,,3,19,2018,1,1,,AUSTIN,TX,78749,5,AU,,-97.864,30.225,3,2,2,2,0,1,,2,1,78705,1;3;6;8,,20,2,0,,,2,2,7
1,30008198,,3,20,2018,2,1,,Austin,TX,78757,5,AU,,-97.719,30.341,1,1,1,1,1,2,,3,1,78745,3,,7,0,0,,,2,2,5
1,30008324,,3,20,2018,2,1,,Austin,TX,78745,5,AU,,-97.794,30.228,3,1,1,1,0,1,,4,1,78748,6,,3,1,0,,,2,2,18
1,30008406,,2,26,2018,1,1,,AUSTIN,TX,78723,5,AU,,-97.680,30.304,2,2,3,3,0,1,,5,,,96,loaction by father,17,0,0,,,2,2,6
1,30008425,,4,10,2018,2,1,,Austin,TX,78704,5,AU,,-97.776,30.247,1,0,1,1,0,4,,1,2,999998,1;96,MEDICAL,7,0,0,,,2,1,8
1,30008537,,3,8,2018,4,1,,Austin,TX,78725,5,AU,,-97.587,30.235,3,2,3,3,0,1,,5,,,96,CLOSE TO FAMILY,22,0,0,,,2,2,14
1,30008640,,3,20,2018,2,1,,Austin,TX,78734,5,AU,,-97.933,30.423,3,2,2,2,3,1,,5,,,1;4;5;6,LOCATION BY THE LAKE,21,0,0,,,2,2,2
1,30008702,,4,12,2018,4,1,,PFLUGERVILLE,TX,78660,5,AU,,-97.605,30.411,3,1,2,2,1,5,,1,1,78660,6,,14,0,0,,,2,2,13
1,30008759,,8,24,2018,5,1,,AUSTIN,TX,78729,5,AU,,-97.753,30.443,4,1,2,2,3,1,,5,,,6,,7,0,0,,,2,2,10
1,30008812,,3,19,2018,1,1,,Pflugerville,TX,78660,5,AU,,-97.646,30.464,1,0,1,1,0,4,,2,2,999998,8,,6,0,0,,,2,2,4
1,30008818,,5,4,2018,5,1,,Austin,TX,78745,5,AU,,-97.801,30.217,2,1,1,1,0,1,,5,,,6,,8,3,0,,,2,2,5
1,30008848,,3,19,2018,1,1,,Austin,TX,78728,5,AU,,-97.681,30.450,5,2,2,2,5,1,,5,,,6,,21,1,0,,,2,2,22
1,30008857,,4,12,2018,4,1,,MANOR,TX,78653,5,AU,,-97.549,30.336,4,2,2,2,0,1,,3,1,76543,3;96,LOCATION,11,0,0,,,2,2,18
1,30008926,,3,23,2018,5,1,,AUSTIN,TX,78735,5,AU,,-97.862,30.290,1,0,1,1,0,1,,5,,,6;8,,24,0,0,,,2,2,0
1,30008961,,3,19,2018,1,1,,Austin,TX,78757,5,AU,,-97.722,30.359,3,2,3,3,4,1,,5,,,1;6;8,,20,3,3,,,2,2,16
1,30009084,,2,28,2018,3,1,,Cedar Park,TX,78613,5,AU,,-97.841,30.466,4,2,2,2,2,1,,2,1,78738,1;3;96,BUYING FIRST HOME,21,0,0,,,2,2,14
1,30009198,,5,9,2018,3,1,,Austin,TX,78727,5,AU,,-97.696,30.419,3,2,2,2,0,1,,5,,,1;6,,10,0,0,,,2,2,13
1,30009224,,3,2,2018,5,1,,AUSTIN,TX,78746,5,AU,,-97.840,30.278,2,0,3,2,0,1,,5,,,4,,13,0,0,,,2,2,10
1,30009511,,3,7,2018,3,1,,AUSTIN,TX,78723,5,AU,,-97.702,30.294,1,0,1,1,1,96,TOWNHOME,5,,,1;6;96,SHOPPING AREAS WITHIN WALKING DISTANCE,1,0,0,,,2,2,4
1,30009521,,3,19,2018,1,1,,Austin,TX,78745,5,AU,,-97.784,30.190,1,0,1,1,1,1,,5,,,1;6,,12,0,0,,,2,2,2
1,30009560,,3,19,2018,1,1,,Austin,TX,78745,5,AU,,-97.792,30.209,4,1,3,3,2,1,,5,,,1;3;96,PROXIMITY TO DOWNTOWN,10,0,0,,,2,2,15
1,30009587,,3,28,2018,3,1,,Pflugerville,TX,78660,5,AU,,-97.618,30.388,3,2,2,2,2,1,,1,1,78728,3;5;6,,20,0,0,,,2,2,14
1,30009611,,3,19,2018,1,1,,Austin,TX,78746,5,AU,,-97.803,30.259,3,0,1,1,0,4,,2,1,78746,5,,9,0,0,,,2,2,12
1,30009669,,3,8,2018,4,1,,Leander,TX,78641,6,AU,,-97.859,30.534,2,1,1,1,1,4,,5,,,1;6,,6,0,0,,,2,2,10
1,30009951,,8,21,2018,2,1,,AUSTIN,TX,78741,5,AU,,-97.732,30.233,3,1,2,2,1,4,,1,1,78741,1;3;7,,9,2,2,,,2,2,10
1,30010107,,3,21,2018,3,1,,Leander,TX,78641,5,AU,,-97.960,30.580,2,0,2,2,0,1,,5,,,96,CLOSE TO FAMILY,5,1,1,,,2,2,14
1,30010222,,3,19,2018,1,1,,Lago Vista,TX,78645,5,AU,,-97.993,30.460,2,0,2,2,0,1,,5,,,1;6,,16,3,0,,,2,2,6
1,30010249,,2,28,2018,3,1,,AUSTIN,TX,78751,5,AU,,-97.718,30.315,3,3,3,3,0,4,,2,1,78704,1,,17,0,0,,,2,2,6
1,30010304,,3,2,2018,5,1,,AUSTIN,TX,78758,5,AU,,-97.698,30.370,1,0,1,1,0,2,,5,,,1;6;7;8,,6,2,0,,,2,2,4
1,30010353,,2,27,2018,2,1,,LAKEWAY,TX,78734,5,AU,,-97.998,30.362,2,0,2,2,0,1,,5,,,3,,8,3,0,,,2,2,10
1,30010375,,3,23,2018,5,1,,Austin,TX,78739,5,AU,,-97.869,30.189,3,2,3,3,1,1,,1,2,999998,1,,22,0,0,,,2,2,7
1,30010416,,3,27,2018,2,1,,Austin,TX,78726,5,AU,,-97.824,30.440,4,1,2,2,3,1,,5,,,1;3;4;5;6;8,,22,3,0,,,2,2,22
1,30010500,,2,22,2018,4,1,,Austin,TX,78741,5,AU,,-97.716,30.240,1,1,0,0,0,4,,2,1,78729,1,,6,0,0,,,3,2,3
1,30010566,,3,27,2018,2,1,,Austin,TX,78744,5,AU,,-97.729,30.163,3,2,3,3,0,1,,1,1,78744,3;5;96,MORE SPACE,21,0,0,,,2,2,13
1,30010678,,3,2,2018,5,1,,AUSTIN,TX,78745,5,AU,,-97.801,30.217,2,0,3,3,0,1,,5,,,3,,18,1,0,,,1,2,4
1,30010681,,3,19,2018,1,1,,Austin,TX,78752,5,AU,,-97.709,30.334,3,3,3,3,0,1,,1,1,78735,96,YARD FOR DOG,22,1,0,,,2,2,12
1,30010782,,2,28,2018,3,1,,DEL VALLE,TX,78617,5,AU,,-97.523,30.221,1,0,1,1,1,1,,5,,,1,,7,2,0,,,2,2,2
1,30010809,,3,2,2018,5,1,,ELGIN,TX,78621,5,AU,,-97.436,30.344,2,0,2,2,0,1,,5,,,96,FAMILY,15,0,0,,,2,2,11
1,30010818,,3,19,2018,1,1,,Austin,TX,78727,5,AU,,-97.734,30.437,1,1,1,1,0,4,,1,1,78729,1,,7,0,0,,,2,2,2
1,30010822,,3,8,2018,4,1,,Austin,TX,78744,5,AU,,-97.698,30.178,4,2,3,3,2,1,,1,1,78749,1,,22,0,0,,,2,2,18
1,30010993,,2,28,2018,3,1,,AUSTIN,TX,78749,5,AU,,-97.844,30.207,3,0,3,3,3,1,,3,1,999998,4,,15,0,0,,,2,2,5
1,30011219,,4,10,2018,2,1,,AUSTIN,TX,78745,5,AU,,-97.783,30.190,3,1,2,2,0,1,,5,,,1;96,GETTING MARRIED,20,0,0,,,2,1,12
1,30011601,,3,23,2018,5,1,,Austin,TX,78748,5,AU,,-97.855,30.164,3,2,2,2,0,1,,5,,,3;4;6;8,,21,0,0,,,2,2,10
1,30011687,,3,19,2018,1,1,,Austin,TX,78749,5,AU,,-97.873,30.208,4,1,2,2,0,1,,5,,,6,,19,2,1,,,2,2,13
1,30011745,,3,20,2018,2,1,,Austin,TX,78750,5,AU,,-97.812,30.427,4,1,4,4,0,1,,4,98,999998,3;4;5;6;7,,21,0,0,,,2,2,8
1,30011830,,4,10,2018,2,1,,AUSTIN,TX,78736,5,AU,,-97.917,30.263,3,1,2,2,2,1,,5,,,96,BUILT HOME,17,1,0,,,2,1,14
1,30011861,,3,19,2018,1,1,,Austin,TX,78741,5,AU,,-97.695,30.239,2,1,1,1,0,1,,2,1,78703,1,,9,1,1,,,2,2,8
1,30011893,,3,19,2018,1,1,,Austin,TX,78727,5,AU,,-97.734,30.417,3,2,2,2,4,1,,5,,,3;96,LOCATION,20,0,0,,,2,2,22
1,30012018,,3,23,2018,5,1,,AUSTIN,TX,78734,5,AU,,-97.955,30.381,4,1,2,2,3,1,,4,1,78734,1;3;4;5,LOCATION,10,1,0,,,2,2,13
1,30012039,,3,29,2018,4,1,,Austin,TX,78748,5,AU,,-97.811,30.148,4,2,3,3,2,1,,4,1,78745,4;5,,22,0,0,,,2,2,30
1,30012096,,3,20,2018,2,1,,Austin,TX,78735,5,AU,,-97.829,30.248,5,2,2,2,7,1,,1,1,78735,6;96,EASE TO ACCESS TO ZILKER AND DOWNTOWN AREAS AND GREENBELT.,22,2,0,,,2,2,27
1,30012111,,3,20,2018,2,1,,Austin,TX,78702,5,AU,,-97.719,30.273,4,4,3,3,2,1,,1,1,78741,1;3;7,HATED OLD LOCATION,21,1,1,,,1,2,26
1,30012259,,2,26,2018,1,1,,Austin,TX,78736,5,AU,,-97.897,30.238,2,1,2,2,0,1,,5,,,1;6,,14,1,0,,,2,2,8
1,30012269,,3,20,2018,2,1,,Austin,TX,78727,5,AU,,-97.723,30.429,3,1,2,2,2,1,,1,1,78759,3,,22,10,0,,,2,2,18
1,30012366,,8,29,2018,3,1,,AUSTIN,TX,78745,5,AU,,-97.796,30.217,3,0,1,1,0,4,,5,,,1,,6,0,0,,,2,2,8
1,30012501,,3,2,2018,5,1,,AUSTIN,TX,78734,5,AU,,-97.925,30.376,3,2,2,2,2,1,,2,1,78730,1;4;5;6;8,,19,2,2,,,2,2,11
1,30012601,,4,16,2018,1,1,,LAKEWAY,TX,78734,5,AU,,-97.989,30.358,2,0,2,2,0,1,,5,,,6,,7,2,2,,,2,2,4
1,30012677,,3,21,2018,3,1,,PFLUGERVILLE,TX,78660,5,AU,,-97.616,30.433,1,0,2,2,3,1,,5,,,1;6,,20,0,0,,,2,2,12
1,30012717,,3,20,2018,2,1,,Austin,TX,78728,5,AU,,-97.689,30.449,3,1,3,3,0,1,,5,,,1;3;4;6,,17,0,0,,,2,2,4
1,30012796,,3,23,2018,5,1,,Austin,TX,78757,5,AU,,-97.749,30.341,3,1,1,1,3,3,,1,1,78749,1;4;5;6,,9,0,0,,,2,2,13
1,30013036,,2,28,2018,3,1,,Austin,TX,78727,5,AU,,-97.734,30.437,3,1,1,1,0,4,,1,2,7036,3;96,WEATHER,17,2,0,,,2,2,6
1,30013099,,2,27,2018,2,1,,AUSTIN,TX,78704,5,AU,,-97.766,30.232,1,1,1,1,0,4,,1,2,78230,5;6,,2,1,1,,,2,2,6
1,30013263,,4,12,2018,4,1,,Austin,TX,78756,5,AU,,-97.738,30.322,3,2,2,2,0,1,,5,,,1;2;3;6;7;98,,17,0,0,,,2,2,34
1,30013374,,4,12,2018,4,1,,Manor,TX,78653,5,AU,,-97.528,30.356,4,2,3,3,3,1,,5,,,1;4;6,,14,3,0,,,2,2,10
1,30013481,,4,16,2018,1,1,,Austin,TX,78748,5,AU,,-97.823,30.187,5,4,2,2,1,1,,1,2,78703,1;3;5;7;8;96,THE NUMBER OF BEROOMS,9,2,0,,,1,2,21
1,30013638,,3,7,2018,3,1,,LAKEWAY,TX,78734,5,AU,,-97.964,30.355,2,2,1,1,1,1,,2,2,78738,4;8,,17,1,0,,,2,2,5
1,30013693,,5,1,2018,2,1,,Austin,TX,78735,5,AU,,-97.896,30.250,1,0,1,1,0,4,,1,2,77001,96,help out family,23,0,0,,,2,2,3
1,30013767,,2,26,2018,1,1,,AUSTIN,TX,78723,5,AU,,-97.670,30.311,6,2,2,2,1,1,,5,,,1,,22,1,0,,,2,2,20
1,30013787,,3,8,2018,4,1,,AUSTIN,TX,78702,5,AU,,-97.707,30.264,2,2,3,3,2,3,,1,1,78704,3,,6,0,0,,,2,2,4
1,30013798,,8,20,2018,1,1,,AUSTIN,TX,78741,5,AU,,-97.729,30.227,3,1,0,0,2,4,,1,1,78722,1,,16,1,0,,,3,2,6
1,30014068,,2,23,2018,5,1,,Austin,TX,78745,5,AU,,-97.825,30.197,3,3,3,3,3,1,,2,1,78749,1,,24,1,0,,,2,2,20
1,30014122,,2,22,2018,4,1,,LAGO VISTA,TX,78645,5,AU,,-97.989,30.480,1,0,1,1,3,1,,5,,,3;6,,13,0,0,,,2,2,3
1,30014197,,3,19,2018,1,1,,Austin,TX,78705,5,AU,,-97.744,30.297,2,2,1,1,0,4,,2,2,20003,1;5;6,,14,0,0,,,2,2,4
1,30014221,,2,27,2018,2,1,,AUSTIN,TX,78745,5,AU,,-97.834,30.199,2,0,1,1,2,1,,1,1,78745,4;6,,8,0,0,,,2,2,18
1,30014280,,3,6,2018,2,1,,MANOR,TX,78653,5,AU,,-97.510,30.355,3,2,2,2,2,1,,2,1,78728,1,,20,0,0,,,2,2,8
1,30014374,,2,20,2018,2,1,,Austin,TX,78723,5,AU,,-97.704,30.294,4,2,2,2,6,1,,5,,,96,0,24,0,0,,,2,2,20
1,30014424,,2,23,2018,5,1,,Austin,TX,78734,5,AU,,-97.928,30.403,2,1,3,3,2,1,,1,1,78734,96,LOCATION,22,0,0,,,2,2,5
1,30014572,,3,19,2018,1,1,,Austin,TX,78747,5,AU,,-97.744,30.160,1,1,2,2,2,1,,5,,,96,AVAILABLE JOB,1,0,0,,,2,2,6
1,30014609,,3,1,2018,4,1,,AUSTIN,TX,78759,5,AU,,-97.774,30.428,1,0,1,1,1,1,,5,,,6;7;96,LOCATION,11,0,0,,,2,2,7
1,30014805,,3,20,2018,2,1,,Austin,TX,78704,5,AU,,-97.743,30.237,3,2,2,2,3,1,,2,2,95037,6,,19,0,0,,,2,2,11
1,30015083,,2,23,2018,5,1,,CEDAR PARK,TX,78613,5,AU,,-97.842,30.464,4,1,2,2,0,1,,4,1,78754,1;4;6,,20,0,0,,,2,2,10
1,30015143,,4,3,2018,2,1,,AUSTIN,TX,78721,5,AU,,-97.683,30.284,3,1,2,2,0,1,,5,,,1;6,,6,0,0,,,2,2,4
1,30015172,,3,8,2018,4,1,,Austin,TX,78727,5,AU,,-97.728,30.427,5,2,2,2,4,1,,3,1,78727,1;4;5;6;8,,21,1,0,,,2,2,18
1,30015185,,4,10,2018,2,1,,AUSTIN,TX,78758,5,AU,,-97.698,30.407,2,2,1,1,2,2,,1,2,99998,5,,7,1,0,,,2,1,21
1,30015237,,2,26,2018,1,1,,Austin,TX,78723,5,AU,,-97.705,30.309,4,2,3,3,2,1,,5,,,1,,21,0,0,,,2,2,14
